country,location_name,uv_index,Continent,day
Cyprus,Nicosia,1,Asia,20
Czech Republic,Prague,1,Europe,20
Democratic Republic of Congo,Kinshasa,1,Africa,19
Denmark,Copenhagen,1,Europe,20
Djibouti,Djibouti,1,Africa,20
Dominica,Roseau,6,America,19
Dominican Republic,Santo Domingo,8,America,19
Ecuador,Quito,4,America,19
Egypt,Cairo,1,Africa,20
El Salvador,San Salvador,6,America,19
Equatorial Guinea,Malabo,1,Africa,19
Eritrea,Asmara,1,Africa,20
Estonia,Tallinn,1,Europe,20
Swaziland,Mbabane,1,Africa,20
Ethiopia,Addis Ababa,1,Africa,20
Fiji Islands,Suva,5,Pacific,20
Finland,Helsinki,1,Europe,20
France,Paris,1,Europe,20
Gabon,Libreville,1,Africa,19
Gambia,Banjul,1,Africa,19
Georgia,Tbilisi,1,Asia,20
Germany,Berlin,1,Europe,20
Ghana,Accra,1,Africa,19
Greece,Athens,1,Europe,20
Grenada,Saint George's,7,America,19
Guatemala,Guatemala City,5,America,19
Guinea,Conakry,1,Africa,19
Guinea-Bissau,Bissau,1,Africa,19
Guyana,Georgetown,1,America,19
Haiti,Port-Au-Prince,7,America,19
Vatican City,Vatican City,1,Europe,20
Honduras,Tegucigalpa,7,America,19
Hungary,Budapest,1,Europe,20
Iceland,Hella,1,Atlantic,19
India,New Delhi,1,Asia,20
Indonesia,Jakarta,1,Asia,20
Iran,Tehran,1,Asia,20
Iraq,Baghdad,1,Asia,20
Ireland,Dublin,1,Europe,19
Israel,Jerusalem,1,Asia,20
Italy,Rome,1,Europe,20
Jamaica,Norman Gardens,7,America,19
Japan,Tokyo,7,Asia,20
Jordan,Amman,1,Asia,20
Kazakhstan,Astana,1,Asia,20
Kenya,Nairobi,1,Africa,20
Kiribati,Tarawa,7,Pacific,20
Kuwait,Kuwait City,1,Asia,20
Kyrghyzstan,Bishkek,1,Asia,20
Indonesia,Laos,1,Asia,20
Latvia,Riga,1,Europe,20
Lebanon,Beirut,1,Asia,20
Lesotho,Maseru,1,Africa,20
Liberia,Monrovia,1,Africa,19
Thailand,Nan,1,Asia,20
Liechtenstein,Vaduz,1,Europe,20
Lithuania,Vilnius,1,Europe,20
Luxembourg,Luxembourg,1,Europe,20
Madagascar,Antananarivo,1,Indian,20
Malawi,Lilongwe,1,Africa,20
Malaysia,Kuala Lumpur,1,Asia,20
Maldives,Farukolhufunadhoo,1,Indian,20
Mali,Bamako,1,Africa,19
Malta,Valletta,1,Europe,20
Marshall Islands,Majuro,6,Pacific,20
Mauritania,Nouakchott,1,Africa,19
Mauritius,Port Louis,1,Indian,20
Mexico,Mexico City,7,America,19
Micronesia,Palikir,6,Pacific,20
Russia,Chi-Chi-Erh,1,Asia,20
Monaco,Monaco,1,Europe,20
Mongolia,Ulaanbaatar,1,Asia,20
Montenegro,Podgorica,1,Europe,20
Morocco,Rabat,1,Africa,19
Mozambique,Maputo,1,Africa,20
Myanmar,Pathein,1,Asia,20
Namibia,Windhoek,1,Africa,20
Turkey,Yaren,1,Europe,20
Nepal,Kathmandu,1,Asia,20
Netherlands,Amsterdam,1,Europe,20
New Zealand,Wellington,3,Pacific,20
Nicaragua,Managua,7,America,19
Niger,Niamey,1,Africa,19
Nigeria,Abuja,1,Africa,19
North Korea,Pyongyang,4,Asia,20
Macedonia,Skopje,1,Europe,20
Norway,Oslo,1,Europe,20
Oman,Muscat,1,Asia,20
Pakistan,Islamabad,1,Asia,20
Palau,Adkip,1,Pacific,20
Bolivia,National,7,America,19
Panama,Panama City,6,America,19
Papua New Guinea,Port Moresby,7,Pacific,20
Paraguay,Carreria,1,America,19
Peru,Lima,5,America,19
Philippines,Manila,7,Asia,20
Poland,Warsaw,1,Europe,20
Portugal,Lisbon,1,Europe,19
Qatar,Doha,1,Asia,20
Romania,Bucharest,1,Europe,20
Russia,Moscow,1,Europe,20
Rwanda,Kigali,1,Africa,20
Saint Kitts and Nevis,Basseterre,6,America,19
Saint Lucia,Castries,6,America,19
Saint Vincent and the Grenadines,Kingstown,6,America,19
Samoa,Apia,7,Pacific,20
San Marino,San Marino,1,Europe,20
Belgium,'S-Gravenwezel,1,Europe,20
Saudi Arabia,Riyadh,1,Asia,20
Senegal,Dakar,1,Africa,19
Serbia,Belgrade,1,Europe,20
Seychelles Islands,Victoria,1,Indian,20
Sierra Leone,Freetown,1,Africa,19
Singapore,Singapore,1,Asia,20
Slovakia,Bratislava,1,Europe,20
Slovenia,Ljubljana,1,Europe,20
Solomon Islands,Honiara,7,Pacific,20
Somalia,Mogadishu,1,Africa,20
South Africa,Pretoria,1,Africa,20
South Korea,Seoul,4,Asia,20
Sudan,Juba,1,Africa,20
Spain,Madrid,1,Europe,20
Sri Lanka,Colombo,1,Asia,20
Sudan,Khartoum,1,Africa,20
Suriname,Paramaribo,1,America,19
Sweden,Stockholm,1,Europe,20
Switzerland,Bern,1,Europe,20
Syria,Damascus,1,Asia,20
Tajikistan,Dushanbe,1,Asia,20
Tanzania,Dodoma,1,Africa,20
Thailand,Bangkok,1,Asia,20
Timor-Leste,Dili,7,Asia,20
Bulgaria,Lom,1,Europe,20
Tonga,Nuku`Aloia,5,Pacific,20
Trinidad and Tobago,Port Of Spain,7,America,19
Tunisia,Tunis,1,Africa,19
Turkey,Ankara,1,Europe,20
Turkmenistan,Ashgabat,1,Asia,20
Tuvalu,Funafuti,6,Pacific,20
Uganda,Kampala,1,Africa,20
Ukraine,Kyiv,1,Europe,20
United Arab Emirates,Abu Dhabi,1,Asia,20
United Kingdom,London,1,Europe,19
United States of America,Washington Park,6,America,19
Uruguay,Montevideo,1,America,19
Uzbekistan,Tashkent,1,Asia,20
Vanuatu,Port Vila,6,Pacific,20
Venezuela,Caracas,6,America,19
Vietnam,Hanoi,1,Asia,20
Yemen,Sanaa,1,Asia,20
Zambia,Lusaka,1,Africa,20
Zimbabwe,Harare,1,Africa,20
Afghanistan,Kabul,1,Asia,21
Albania,Tirana,1,Europe,21
Algeria,Algiers,1,Africa,20
Andorra,Andorra La Vella,1,Europe,21
Angola,Luanda,1,Africa,20
Antigua and Barbuda,Saint John's,6,America,20
Argentina,Buenos Aires,1,America,20
Armenia,Yerevan,1,Asia,21
Australia,Canberra,4,Australia,21
Austria,Vienna,1,Europe,21
Azerbaijan,Baku,1,Asia,21
Bahamas,Nassau,8,America,20
Bahrain,Manama,1,Asia,21
Bangladesh,Dhaka,1,Asia,21
Barbados,Bridgetown,1,America,20
Belarus,Minsk,1,Europe,21
Belgium,Brussels,1,Europe,21
Belize,Belmopan,8,America,20
Benin,Porto-Novo,1,Africa,20
Bhutan,Thimphu,1,Asia,21
Bolivia,Sucre,5,America,20
Bosnia and Herzegovina,Sarajevo,1,Europe,21
Botswana,Gaborone,1,Africa,21
Brazil,Bras,1,America,20
Brunei Darussalam,Bandar Seri Begawan,1,Asia,21
Bulgaria,Sofia,1,Europe,21
Burkina Faso,Ouagadougou,1,Africa,20
Burundi,Bujumbura,1,Africa,21
Madagascar,Ivory,1,Indian,21
Cape Verde,Praia,1,Atlantic,20
Cambodia,Phnom Penh,1,Asia,21
Cameroon,Bafoussam,1,Africa,20
Canada,Ottawa,4,America,20
Central African Republic,Bangui,1,Africa,20
Chad,N'djamena,1,Africa,20
Chile,Santiago,4,America,20
China,Beijing,1,Asia,21
Bulgaria,Bogot,1,Europe,21
Comoros,Moroni,1,Indian,21
Congo,Brazzaville,1,Africa,20
Costa Rica,San Juan,5,America,20
Croatia,Zagreb,1,Europe,21
Cuba,Havana,6,America,20
Cyprus,Nicosia,1,Asia,21
Czech Republic,Prague,1,Europe,21
Democratic Republic of Congo,Kinshasa,1,Africa,20
Denmark,Copenhagen,1,Europe,21
Djibouti,Djibouti,1,Africa,21
Dominica,Roseau,6,America,20
Dominican Republic,Santo Domingo,6,America,20
Ecuador,Quito,4,America,20
Egypt,Cairo,1,Africa,21
El Salvador,San Salvador,6,America,20
Equatorial Guinea,Malabo,1,Africa,20
Eritrea,Asmara,1,Africa,21
Estonia,Tallinn,1,Europe,21
Swaziland,Mbabane,1,Africa,21
Ethiopia,Addis Ababa,1,Africa,21
Fiji Islands,Suva,5,Pacific,21
Finland,Helsinki,1,Europe,21
France,Paris,1,Europe,21
Gabon,Libreville,1,Africa,20
Gambia,Banjul,1,Africa,20
Georgia,Tbilisi,1,Asia,21
Germany,Berlin,1,Europe,21
Ghana,Accra,1,Africa,20
Greece,Athens,1,Europe,21
Grenada,Saint George's,6,America,20
Guatemala,Guatemala City,5,America,20
Guinea,Conakry,1,Africa,20
Guinea-Bissau,Bissau,1,Africa,20
Guyana,Georgetown,1,America,20
Haiti,Port-Au-Prince,6,America,20
Vatican City,Vatican City,1,Europe,21
Honduras,Tegucigalpa,6,America,20
Hungary,Budapest,1,Europe,21
Iceland,Hella,1,Atlantic,20
India,New Delhi,1,Asia,21
Indonesia,Jakarta,1,Asia,21
Iran,Tehran,1,Asia,21
Iraq,Baghdad,1,Asia,21
Ireland,Dublin,1,Europe,20
Israel,Jerusalem,1,Asia,21
Italy,Rome,1,Europe,21
Jamaica,Norman Gardens,7,America,20
Japan,Tokyo,6,Asia,21
Jordan,Amman,1,Asia,21
Kazakhstan,Astana,1,Asia,21
Kenya,Nairobi,1,Africa,21
Kiribati,Tarawa,7,Pacific,21
Kuwait,Kuwait City,1,Asia,21
Kyrghyzstan,Bishkek,1,Asia,21
Indonesia,Laos,1,Asia,21
Latvia,Riga,1,Europe,21
Lebanon,Beirut,1,Asia,21
Lesotho,Maseru,1,Africa,21
Liberia,Monrovia,1,Africa,20
Thailand,Nan,1,Asia,21
Liechtenstein,Vaduz,1,Europe,21
Lithuania,Vilnius,1,Europe,21
Luxembourg,Luxembourg,1,Europe,21
Madagascar,Antananarivo,1,Indian,21
Malawi,Lilongwe,1,Africa,21
Malaysia,Kuala Lumpur,1,Asia,21
Maldives,Farukolhufunadhoo,1,Indian,21
Mali,Bamako,1,Africa,20
Malta,Valletta,1,Europe,21
Marshall Islands,Majuro,6,Pacific,21
Mauritania,Nouakchott,1,Africa,20
Mauritius,Port Louis,1,Indian,21
Mexico,Mexico City,7,America,20
Micronesia,Palikir,6,Pacific,21
Russia,Chi-Chi-Erh,1,Asia,21
Monaco,Monaco,1,Europe,21
Mongolia,Ulaanbaatar,1,Asia,21
Montenegro,Podgorica,1,Europe,21
Morocco,Rabat,1,Africa,20
Mozambique,Maputo,1,Africa,21
Myanmar,Pathein,1,Asia,21
Namibia,Windhoek,1,Africa,21
Turkey,Yaren,1,Europe,21
Nepal,Kathmandu,1,Asia,21
Netherlands,Amsterdam,1,Europe,21
New Zealand,Wellington,3,Pacific,21
Nicaragua,Managua,7,America,20
Niger,Niamey,1,Africa,20
Nigeria,Abuja,1,Africa,20
North Korea,Pyongyang,5,Asia,21
Macedonia,Skopje,1,Europe,21
Norway,Oslo,1,Europe,21
Oman,Muscat,1,Asia,21
Pakistan,Islamabad,1,Asia,21
Palau,Adkip,1,Pacific,21
Bolivia,National,7,America,20
Panama,Panama City,6,America,20
Papua New Guinea,Port Moresby,7,Pacific,21
Paraguay,Carreria,1,America,20
Peru,Lima,5,America,20
Philippines,Manila,7,Asia,21
Poland,Warsaw,1,Europe,21
Portugal,Lisbon,1,Europe,20
Qatar,Doha,1,Asia,21
Romania,Bucharest,1,Europe,21
Russia,Moscow,1,Europe,21
Rwanda,Kigali,1,Africa,21
Saint Kitts and Nevis,Basseterre,6,America,20
Saint Lucia,Castries,7,America,20
Saint Vincent and the Grenadines,Kingstown,6,America,20
Samoa,Apia,6,Pacific,21
San Marino,San Marino,1,Europe,21
Belgium,'S-Gravenwezel,1,Europe,21
Saudi Arabia,Riyadh,1,Asia,21
Senegal,Dakar,1,Africa,20
Serbia,Belgrade,1,Europe,21
Seychelles Islands,Victoria,1,Indian,21
Sierra Leone,Freetown,1,Africa,20
Singapore,Singapore,1,Asia,21
Slovakia,Bratislava,1,Europe,21
Slovenia,Ljubljana,1,Europe,21
Solomon Islands,Honiara,7,Pacific,21
Somalia,Mogadishu,1,Africa,21
South Africa,Pretoria,1,Africa,21
South Korea,Seoul,4,Asia,21
Sudan,Juba,1,Africa,21
Spain,Madrid,1,Europe,21
Sri Lanka,Colombo,1,Asia,21
Sudan,Khartoum,1,Africa,21
Suriname,Paramaribo,1,America,20
Sweden,Stockholm,1,Europe,21
Switzerland,Bern,1,Europe,21
Syria,Damascus,1,Asia,21
Tajikistan,Dushanbe,1,Asia,21
Tanzania,Dodoma,1,Africa,21
Thailand,Bangkok,1,Asia,21
Timor-Leste,Dili,6,Asia,21
Bulgaria,Lom,1,Europe,21
Tonga,Nuku`Aloia,6,Pacific,21
Trinidad and Tobago,Port Of Spain,7,America,20
Tunisia,Tunis,1,Africa,20
Turkey,Ankara,1,Europe,21
Turkmenistan,Ashgabat,1,Asia,21
Tuvalu,Funafuti,6,Pacific,21
Uganda,Kampala,1,Africa,21
Ukraine,Kyiv,1,Europe,21
United Arab Emirates,Abu Dhabi,1,Asia,21
United Kingdom,London,1,Europe,20
United States of America,Washington Park,5,America,20
Uruguay,Montevideo,1,America,20
Uzbekistan,Tashkent,1,Asia,21
Vanuatu,Port Vila,6,Pacific,21
Venezuela,Caracas,5,America,20
Vietnam,Hanoi,1,Asia,21
Yemen,Sanaa,1,Asia,21
Zambia,Lusaka,1,Africa,21
Zimbabwe,Harare,1,Africa,21
